"kode_prov","nama_prov","kode_kabkota","nama_kabkota","kode_kecamatan","nama_kecamatan"
"71","Provinsi Sulawesi Utara","7105","Kab. Minahasa Selatan","7105.081","KUMELEMBUAI"
"71","Provinsi Sulawesi Utara","7105","Kab. Minahasa Selatan","7105.080","MOTOLING"
"71","Provinsi Sulawesi Utara","7105","Kab. Minahasa Selatan","7105.070","RANOYAPO"
"71","Provinsi Sulawesi Utara","7105","Kab. Minahasa Selatan","7105.021","MAESAAN"
"71","Provinsi Sulawesi Utara","7105","Kab. Minahasa Selatan","7105.020","TOMPASO BARU"
"71","Provinsi Sulawesi Utara","7105","Kab. Minahasa Selatan","7105.010","MODOINDING"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.081","MIANGAS"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.080","NANUSA"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.070","GEMEH"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.061","ESSANG SELATAN"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.060","ESSANG"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.052","PULUTAN"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.051","TAMPA NA'MMA"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.050","RAINIS"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.042","BEO SELATAN"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.041","BEO UTARA"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.040","BEO"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.031","MELONGUANE TIMUR"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.030","MELONGUANE"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.023","MORONGE"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.022","KALONGAN"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.021","SALIBABU"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.020","LIRUNG"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.011","DAMAU"
"71","Provinsi Sulawesi Utara","7104","Kab. Kepulauan Talaud","7104.010","KABARUAN"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.110","KENDAHE"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.102","KEPULAUAN MARORE"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.101","NUSA TABUKAN"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.100","TABUKAN UTARA"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.092","TAHUNA BARAT"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.091","TAHUNA TIMUR"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.090","TAHUNA"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.080","MANGANITU"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.070","TABUKAN TENGAH"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.062","TABUKAN SELATAN TENGGARA"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.061","TABUKAN SELATAN TENGAH"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.060","TABUKAN SELATAN"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.050","TAMAKO"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.041","TATOARENG"
"71","Provinsi Sulawesi Utara","7103","Kab. Kepulauan Sangihe","7103.040","MANGANITU SELATAN"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.120","SANGTOMBOLANG"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.110","LOLAK"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.101","BOLAANG TIMUR"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.100","BOLAANG"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.090","POIGAR"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.083","BILALANG"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.082","PASSI TIMUR"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.081","PASSI BARAT"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.060","LOLAYAN"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.026","DUMOGA"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.025","DUMOGA TENGGARA"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.024","DUMOGA TENGAH"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.023","DUMOGA TIMUR"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.022","DUMOGA UTARA"
"71","Provinsi Sulawesi Utara","7101","Kab. Bolaang Mongondow","7101.021","DUMOGA BARAT"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.251","TONDANO UTARA"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.250","TONDANO TIMUR"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.240","KOMBI"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.230","ERIS"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.220","LEMBEAN TIMUR"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.211","KAKAS BARAT"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.210","KAKAS"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.200","REMBOKEN"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.191","TONDANO SELATAN"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.190","TONDANO BARAT"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.172","MANDOLANG"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.171","TOMBULU"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.170","PINELENG"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.161","TOMBARIRI TIMUR"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.160","TOMBARIRI"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.130","SONDER"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.122","KAWANGKOAN UTARA"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.121","KAWANGKOAN BARAT"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.120","KAWANGKOAN"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.111","TOMPASO BARAT"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.110","TOMPASO"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.094","LANGOWAN UTARA"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.093","LANGOWAN SELATAN"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.092","LANGOWAN BARAT"
"71","Provinsi Sulawesi Utara","7102","Kab. Minahasa","7102.091","LANGOWAN TIMUR"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.041","TAWAELI"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.040","PALU UTARA"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.031","MANTIKULORE"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.030","PALU TIMUR"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.020","PALU SELATAN"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.012","ULUJADI"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.011","TATANGA"
"72","Provinsi Sulawesi Tengah","7271","Kota Palu","7271.010","PALU BARAT"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.100","MAMOSALATO"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.090","BUNGKU UTARA"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.080","SOYO JAYA"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.070","MORI UTARA"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.060","PETASIA BARAT"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.050","PETASIA"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.040","PETASIA TIMUR"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.030","LEMBO RAYA"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.020","LEMBO"
"72","Provinsi Sulawesi Tengah","7212","Kab. Morowali Utara","7212.010","MORI ATAS"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.070","BOKAN KEPULAUAN"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.060","BANGGAI SELATAN"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.050","BANGGAI TENGAH"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.040","BANGGAI"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.030","BANGGAI UTARA"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.020","LABOBO"
"72","Provinsi Sulawesi Tengah","7211","Kab. Banggai Laut","7211.010","BANGKURUNG"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.150","KINOVARO"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.140","MARAWOLA BARAT"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.130","MARAWOLA"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.120","SIGI BIROMARU"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.110","DOLO"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.100","TANAMBULAVA"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.090","DOLO BARAT"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.080","DOLO SELATAN"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.070","GUMBASA"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.060","PALOLO"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.050","NOKILALAKI"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.040","LINDU"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.030","KULAWI"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.020","KULAWI SELATAN"
"72","Provinsi Sulawesi Tengah","7210","Kab. Sigi","7210.010","PIPIKORO"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.082","TALATAKO"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.081","WALEA BESAR"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.080","WALEA KEPULAUAN"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.070","TOGEAN"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.061","BATUDAKA"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.060","UNA - UNA"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.051","RATOLINDO"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.050","AMPANA KOTA"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.040","AMPANA TETE"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.030","ULUBONGKA"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.020","TOJO"
"72","Provinsi Sulawesi Tengah","7209","Kab. Tojo Una Una","7209.010","TOJO BARAT"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.064","ONGKA MALINO"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.063","BOLANO"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.062","TAOPA"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.061","BOLANO LAMBUNU"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.060","MOUTONG"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.052","PALASA"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.051","MEPANGA"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.050","TOMINI"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.042","SIDOAN"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.041","TINOMBO SELATAN"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.040","TINOMBO"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.033","SINIU"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.032","TORIBULU"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.031","KASIMBAR"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.030","AMPIBABO"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.024","PARIGI TENGAH"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.023","PARIGI UTARA"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.022","PARIGI BARAT"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.021","PARIGI SELATAN"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.020","PARIGI"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.012","BALINGGI"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.011","TORUE"
"72","Provinsi Sulawesi Tengah","7208","Kab. Parigi Moutong","7208.010","SAUSU"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.071","BUKO SELATAN"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.070","BUKO"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.062","BULAGI UTARA"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.061","BULAGI SELATAN"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.060","BULAGI"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.051","PELING TENGAH"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.050","LIANG"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.042","TINANGKUNG UTARA"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.041","TINANGKUNG SELATAN"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.040","TINANGKUNG"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.031","TOTIKUM SELATAN"
"72","Provinsi Sulawesi Tengah","7201","Kab. Banggai Kepulauan","7201.030","TOTIKUM"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.042","WITA PONDA"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.041","BUMI RAYA"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.040","BUNGKU BARAT"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.031","BUNGKU TIMUR"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.030","BUNGKU TENGAH"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.022","BUNGKU PESISIR"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.021","BAHODOPI"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.020","BUNGKU SELATAN"
"72","Provinsi Sulawesi Tengah","7203","Kab. Morowali","7203.010","MENUI KEPULAUAN"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.051","PALELEH BARAT"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.050","PALELEH"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.041","GADUNG"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.040","BUNOBOGU"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.031","BUKAL"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.030","BOKAT"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.021","TILOAN"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.020","MOMUNU"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.012","KARAMAT"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.011","BIAU"
"72","Provinsi Sulawesi Tengah","7207","Kab. Buol","7207.010","LAKEA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.082","BALANTAK UTARA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.081","BALANTAK SELATAN"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.080","BALANTAK"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.072","MANTOH"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.071","MASAMA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.070","LAMALA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.062","LOBU"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.061","BUALEMO"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.060","PAGIMANA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.054","NAMBO"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.053","LUWUK SELATAN"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.052","LUWUK UTARA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.051","LUWUK TIMUR"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.050","LUWUK"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.040","KINTOM"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.032","SIMPANG RAYA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.031","NUHON"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.030","BUNTA"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.021","BATUI SELATAN"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.020","BATUI"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.012","MOILONG"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.011","TOILI BARAT"
"72","Provinsi Sulawesi Tengah","7202","Kab. Banggai","7202.010","TOILI"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.061","DAKO PEMEAN"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.060","TOLITOLI UTARA"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.050","GALANG"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.041","LAMPASIO"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.040","BAOLAN"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.032","BASIDONDO"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.031","OGODEIDE"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.030","DONDO"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.020","DAMPAL UTARA"
"72","Provinsi Sulawesi Tengah","7206","Kab. Toli Toli","7206.010","DAMPAL SELATAN"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.161","SOJOL UTARA"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.160","SOJOL"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.140","DAMPELAS"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.131","BALAESANG TANJUNG"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.130","BALAESANG"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.120","SIRENJA"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.102","SINDUE TOBATA"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.101","SINDUE TOMBUSABORA"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.100","SINDUE"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.091","TANANTOVEA"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.090","LABUAN"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.082","BANAWA TENGAH"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.081","BANAWA SELATAN"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.080","BANAWA"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.051","PINEMBANI"
"72","Provinsi Sulawesi Tengah","7205","Kab. Donggala","7205.041","RIO PAKAVA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.072","POSO KOTA SELATAN"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.071","POSO KOTA UTARA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.070","POSO KOTA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.060","LAGE"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.052","POSO PESISIR UTARA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.051","POSO PESISIR SELATAN"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.050","POSO PESISIR"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.043","LORE PEORE"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.042","LORE TIMUR"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.041","LORE TENGAH"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.040","LORE UTARA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.032","PAMONA UTARA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.031","PAMONA TIMUR"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.030","PAMONA PUSALEMBA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.021","LORE BARAT"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.020","LORE SELATAN"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.012","PAMONA TENGGARA"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.011","PAMONA BARAT"
"72","Provinsi Sulawesi Tengah","7204","Kab. Poso","7204.010","PAMONA SELATAN"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.041","WARA BARAT"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.040","TELLUWANUA"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.031","BARA"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.030","WARA UTARA"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.022","MUNGKAJANG"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.021","WARA TIMUR"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.020","WARA"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.011","SENDANA"
"73","Provinsi Sulawesi Selatan","7373","Kota Palopo","7373.010","WARA SELATAN"
"73","Provinsi Sulawesi Selatan","7372","Kota Pare Pare","7372.030","SOREANG"
"73","Provinsi Sulawesi Selatan","7372","Kota Pare Pare","7372.020","UJUNG"
"73","Provinsi Sulawesi Selatan","7372","Kota Pare Pare","7372.011","BACUKIKI BARAT"
"73","Provinsi Sulawesi Selatan","7372","Kota Pare Pare","7372.010","BACUKIKI"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.111","TAMALANREA"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.110","BIRING KANAYA"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.101","MANGGALA"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.100","PANAKKUKANG"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.090","TALLO"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.081","KEPULAUAN SANGKARRANG"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.080","UJUNG TANAH"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.070","BONTOALA"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.060","WAJO"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.050","UJUNG PANDANG"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.040","MAKASSAR"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.031","RAPPOCINI"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.030","TAMALATE"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.020","MAMAJANG"
"73","Provinsi Sulawesi Selatan","7371","Kota Makassar","7371.010","MARISO"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.210","BARUPPU"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.200","BUNTU PEPASAN"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.190","RINDINGALO"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.180","AWAN RANTE KARUA"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.170","DENDE PIONGAN NAPO"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.160","KAPALA PITU"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.150","SESEAN SULOARA"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.140","BENGKELEKILA"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.130","SA'DAN"
"73","Provinsi Sulawesi Selatan","7326","Kab. Toraja Utara","7326.120","BALUSU"
